location,date,vaccine,source_url,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations
Hungary,2021-09-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-841-ezer-beoltott-873-az-uj-fertozott-elhunyt-12-beteg,5840588,5545538,512000,
Hungary,2021-09-13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-844-ezer-beoltott-246-az-uj-fertozott-elhunyt-4-beteg,5843502,5549383,525000,
Hungary,2021-09-14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-847-ezer-beoltott-371-az-uj-fertozott-elhunyt-12-beteg,5847002,5553346,544000,
Hungary,2021-09-15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-851-ezer-beoltott-458-az-uj-fertozott-elhunyt-4-beteg,5850887,5558919,565000,
Hungary,2021-09-16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-855-ezer-beoltott-479-az-uj-fertozott-elhunyt-5-beteg,5855039,5564586,590000,
Hungary,2021-09-19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-860-ezer-beoltott-1072-az-uj-fertozott-elhunyt-13-beteg,5859814,5571043,612000,
Hungary,2021-09-20,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-862-ezer-beoltott-289-az-uj-fertozott-elhunyt-5-beteg,5862458,5579231,626000,
Hungary,2021-09-21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-866-ezer-beoltott-501-az-uj-fertozott-elhunyt-2-beteg,5865865,5591911,646000,
Hungary,2021-09-22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-869-ezer-beoltott-526-az-uj-fertozott-elhunyt-2-beteg,5869259,5600425,667000,
Hungary,2021-09-23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-874-ezer-beoltott-531-az-uj-fertozott-elhunyt-6-beteg,5873523,5615273,691000,
Hungary,2021-09-26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-879-ezer-beoltott-1183-az-uj-fertozott-elhunyt-20-beteg,5879178,5630587,714000,
Hungary,2021-09-27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-881-ezer-beoltott-265-az-uj-fertozott-elhunyt-8-beteg,5881493,5635553,725000,
Hungary,2021-09-28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-884-ezer-beoltott-546-az-uj-fertozott-elhunyt-6-beteg,5884183,5640410,742000,12111107
Hungary,2021-09-29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-888-ezer-beoltott-633-az-uj-fertozott-elhunyt-5-beteg,5887540,5645518,760000,
Hungary,2021-09-30,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-891-ezer-beoltott-679-az-uj-fertozott-elhunyt-9-beteg,5891228,5651539,784000,
Hungary,2021-10-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-897-ezer-beoltott-294-az-uj-fertozott-elhunyt-16-beteg,5897432,5661324,816000,
Hungary,2021-10-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-900-ezer-beoltott-629-az-uj-fertozott-elhunyt-7-beteg,5900019,5665141,833000,
Hungary,2021-10-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-903-ezer-beoltott-837-az-uj-fertozott-elhunyt-6-beteg,5902806,5669473,854000,
Hungary,2021-10-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-906-ezer-beoltott-774-az-uj-fertozott-elhunyt-16-beteg,5905837,5674182,877000,
Hungary,2021-10-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-910-ezer-beoltott-2046-az-uj-fertozott-elhunyt-28-beteg,5909819,5679589,898000,
Hungary,2021-10-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-912-ezer-beoltott-455-az-uj-fertozott-elhunyt-17-beteg,5911737,5682396,911000,
Hungary,2021-10-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-914-ezer-beoltott-814-az-uj-fertozott-elhunyt-10-beteg,5913862,5685596,928000,
Hungary,2021-10-13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-917-ezer-beoltott-1141-az-uj-fertozott-elhunyt-11-beteg,5916769,5689371,948000,
Hungary,2021-10-14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-920-ezer-beoltott-1249-az-uj-fertozott-elhunyt-10-beteg,5919930,5694336,973000,
Hungary,2021-10-17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-924-ezer-beoltott-3274-az-uj-fertozott-elhunyt-51-beteg,5924063,5700021,997000,
Hungary,2021-10-18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-926-ezer-beoltott-859-az-uj-fertozott-elhunyt-16-beteg,5926446,5703088,1012000,12478893
Hungary,2021-10-19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-929-ezer-beoltott-1-668-az-uj-fertozott-elhunyt-30-beteg,5929164,5706773,1033000,
Hungary,2021-10-20,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-932-ezer-beoltott-2361-az-uj-fertozott-elhunyt-20-beteg,5932239,5710977,1056000,
Hungary,2021-10-21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-935-ezer-beoltott-2548-az-uj-fertozott-elhunyt-24-beteg,5935182,5714861,1082000,
Hungary,2021-10-24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-939-ezer-beoltott-6688-az-uj-fertozott-elhunyt-75-beteg,5938665,5718873,1104000,12596132
Hungary,2021-10-25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-941-ezer-beoltott-1701-az-uj-fertozott-elhunyt-44-beteg,5941073,5721531,1120000,
Hungary,2021-10-26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-944-ezer-beoltott-3125-az-uj-fertozott-elhunyt-36-beteg,5943832,5724539,1141000,
Hungary,2021-10-27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-947-ezer-beoltott-4039-az-uj-fertozott-elhunyt-45-beteg,5947085,5728025,1164000,
Hungary,2021-10-28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-950-ezer-beoltott-4041-az-uj-fertozott-elhunyt-37-beteg,5950259,5731651,1191000,
Hungary,2021-10-31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-955-ezer-beoltott-11-211-az-uj-fertozott-elhunyt-152-beteg,5955207,5736378,1221000,12744317
Hungary,2021-11-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-955-ezer-beoltott-1867-az-uj-fertozott-elhunyt-39-beteg,5955250,5736452,1221000,
Hungary,2021-11-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-959-ezer-beoltott-2595-az-uj-fertozott-elhunyt-74-beteg,5958890,5740424,1243000,
Hungary,2021-11-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-963-ezer-beoltott-6268-az-uj-fertozott-elhunyt-107-beteg,5962878,5744219,1274000,
Hungary,2021-11-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-968-ezer-beoltott-6804-az-uj-fertozott-elhunyt-83-beteg,5967747,5748682,1315000,
Hungary,2021-11-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-975-ezer-beoltott-17-834-az-uj-fertozott-elhunyt-214-beteg,5974514,5754475,1369000,
Hungary,2021-11-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-978-ezer-beoltott-4588-az-uj-fertozott-elhunyt-123-beteg,5977908,5757501,1397000,12958848
Hungary,2021-11-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-982-ezer-beoltott-8434-az-uj-fertozott-elhunyt-98-beteg,5981915,5760912,1431000,
Hungary,2021-11-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-987-ezer-beoltott-8394-az-uj-fertozott-elhunyt-132-beteg,5986727,5764573,1475000,
Hungary,2021-11-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-992-ezer-beoltott-8370-az-uj-fertozott-elhunyt-116-beteg,5992142,5768941,1527000,
Hungary,2021-11-14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/5-millio-999-ezer-beoltott-21-060-az-uj-fertozott-elhunyt-304-beteg,5999516,5774158,1594000,
Hungary,2021-11-15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-3-ezer-beoltott-5323-az-uj-fertozott-elhunyt-165-beteg,6003414,5777331,1629000,13230807
Hungary,2021-11-16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-8-ezer-beoltott-10-265-az-uj-fertozott-elhunyt-178-beteg,6008226,5780925,1668000,
Hungary,2021-11-17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-13-ezer-beoltott-10-767-az-uj-fertozott-elhunyt-131-beteg,6013007,5784958,1714000,
Hungary,2021-11-18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-18-ezer-beoltott-11-289-az-uj-fertozott-elhunyt-135-beteg,6017807,5788775,1765000,
Hungary,2021-11-21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-25-ezer-beoltott-27-209-az-uj-fertozott-elhunyt-392-beteg,6024568,5794499,1834000,
Hungary,2021-11-22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-43-ezer-beoltott-6518-az-uj-fertozott-elhunyt-171-beteg,6043116,5801593,1939582,13598032
Hungary,2021-11-23,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-57-ezer-beoltott-12-637-az-uj-fertozott-elhunyt-176-beteg,6057367,5808536,2043213,
Hungary,2021-11-24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-72-ezer-beoltott-12-165-az-uj-fertozott-elhunyt-185-beteg,6072192,5816050,2153117,
Hungary,2021-11-25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-87-ezer-beoltott-11-871-az-uj-fertozott-elhunyt-162-beteg,6087474,5823818,2269551,
Hungary,2021-11-28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-121-ezer-beoltott-27-830-az-uj-fertozott-elhunyt-460-beteg,6120959,5839078,2477399,
Hungary,2021-11-29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-126-ezer-beoltott-6390-az-uj-fertozott-elhunyt-195-beteg,6126420,5842885,2515398,14282270
Hungary,2021-11-30,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-133-ezer-beoltott-11-152-az-uj-fertozott-elhunyt-192-beteg,6132549,5847405,2559096,
Hungary,2021-12-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-139-ezer-beoltott-10-466-az-uj-fertozott-elhunyt-218-beteg,6138885,5852417,2609385,
Hungary,2021-12-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-146-ezer-beoltott-10-143-az-uj-fertozott-elhunyt-191-beteg,6145984,5858119,2665330,
Hungary,2021-12-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-160-ezer-beoltott-22-699-az-uj-fertozott-elhunyt-489-beteg,6159926,5867068,2765500,
Hungary,2021-12-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-163-ezer-beoltott-4311-az-uj-fertozott-elhunyt-224-beteg,6162758,5870466,2790263,
Hungary,2021-12-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-167-ezer-beoltott-6849-az-uj-fertozott-elhunyt-213-beteg,6166840,5874429,2824464,14655778
Hungary,2021-12-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-171-ezer-beoltott-7310-az-uj-fertozott-elhunyt-215-beteg,6171489,5878951,2864506,
Hungary,2021-12-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-176-ezer-beoltott-6884-az-uj-fertozott-elhunyt-166-beteg,6176567,5883873,2906959,
Hungary,2021-12-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-191-ezer-beoltott-16-017-az-uj-fertozott-elhunyt-455-beteg,6190822,5893531,3005109,
Hungary,2021-12-13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-192-ezer-beoltott-3575-az-uj-fertozott-elhunyt-195-beteg,6192253,5900371,3014936,
Hungary,2021-12-14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-194-ezer-beoltott-5506-az-uj-fertozott-elhunyt-153-beteg,6194221,5906701,3028149,
Hungary,2021-12-15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-200-ezer-beoltott-5298-az-uj-fertozott-elhunyt-144-beteg,6200040,5914603,3043950,
Hungary,2021-12-16,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-208-ezer-beoltott-4977-az-uj-fertozott-elhunyt-154-beteg,6208430,5923284,3065350,
Hungary,2021-12-19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-226-ezer-beoltott-10-105-az-uj-fertozott-elhunyt-366-beteg,6226399,5937305,3104194,
Hungary,2021-12-20,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-232-ezer-beoltott-1985-az-uj-fertozott-elhunyt-132-beteg,6232575,5945349,3114011,15074636
Hungary,2021-12-21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-239-ezer-beoltott-3359-az-uj-fertozott-elhunyt-139-beteg,6239410,5951491,3124497,
Hungary,2021-12-22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-246-ezer-beoltott-3586-az-uj-fertozott-elhunyt-140-beteg,6245773,5957571,3136000,
Hungary,2021-12-27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-253-ezer-beoltott-1370-az-uj-fertozott-es-elhunyt-151-beteg,6252653,5968354,3153470,
Hungary,2021-12-28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-258-ezer-beoltott-3005-az-uj-fertozott-es-elhunyt-115-beteg,6257771,5973555,3161930,
Hungary,2021-12-29,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-263-ezer-beoltott-3361-az-uj-fertozott-es-elhunyt-95-beteg,6262698,5978673,3170694,
Hungary,2021-12-30,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-266-ezer-beoltott-3360-az-uj-fertozott-es-elhunyt-82-beteg,6266064,5981569,3176553,
Hungary,2022-01-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-266-ezer-beoltott-5865-az-uj-fertozott-es-elhunyt-248-beteg,6266483,5982104,3178228,
Hungary,2022-01-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-268-ezer-beoltott-2429-az-uj-fertozott-es-elhunyt-83-beteg,6268108,5986342,3184580,15219498
Hungary,2022-01-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-270-ezer-beoltott-5270-az-uj-fertozott-es-elhunyt-82-beteg,6269955,5990568,3191997,
Hungary,2022-01-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-273-ezer-beoltott-6454-az-uj-fertozott-es-elhunyt-80-beteg,6272718,5996472,3198951,
Hungary,2022-01-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-278-ezer-beoltott-6524-az-uj-fertozott-es-elhunyt-101-beteg,6278355,6006178,3217724,
Hungary,2022-01-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-293-ezer-beoltott-14-655-az-uj-fertozott-es-elhunyt-167-beteg,6292759,6027578,3286577,
Hungary,2022-01-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-295-ezer-beoltott-3382-az-uj-fertozott-es-elhunyt-69-beteg,6294707,6033675,3292175,15398364
Hungary,2022-01-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-297-ezer-beoltott-7883-az-uj-fertozott-es-elhunyt-67-beteg,6297101,6039940,3299569,
Hungary,2022-01-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-300-ezer-beoltott-9216-az-uj-fertozott-es-elhunyt-81-beteg,6299590,6045893,3306370,
Hungary,2022-01-13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://koronavirus.gov.hu//cikkek/6-millio-304-ezer-beoltott-8921-az-uj-fertozott-es-elhunyt-73-beteg,6304323,6050416,3321659,
