date,total_vaccinations,people_fully_vaccinated,people_vaccinated,total_boosters,location,source_url,vaccine
2021-08-29,795649,412062.0,413205.0,,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-30,796333,412419.0,413598.0,,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-31,797017,412767.0,413985.0,,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-01,797562,413041.0,414285.0,,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-02,798068,413292.0,414557.0,,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-03,798760,413600.0,415003.0,,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-04,799148,413811.0,415210.0,,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-05,799214,413844.0,415254.0,,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-06,800572,414343.0,415622.0,530.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-07,802042,414798.0,415931.0,1257.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-08,802798,415251.0,416212.0,1320.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-09,803975,415670.0,416519.0,1796.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-10,804841,416104.0,416863.0,1938.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-11,805439,416292.0,417009.0,2240.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-12,805479,416314.0,417032.0,2240.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-13,806726,416554.0,417356.0,2955.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-14,807825,416849.0,417684.0,3468.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-15,808968,417212.0,417959.0,4001.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-16,810125,417636.0,418251.0,4477.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-17,811183,418036.0,418618.0,4821.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-18,811704,418230.0,418730.0,5059.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-19,811753,418259.0,418759.0,5059.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-20,812828,418647.0,419152.0,5389.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-21,813115,418710.0,419333.0,5450.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-22,814067,419078.0,419604.0,5798.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-23,814957,419398.0,419848.0,6141.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-24,816136,419919.0,420132.0,6552.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-25,816727,420088.0,420211.0,6908.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-26,816767,420111.0,420233.0,6908.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-27,818593,420429.0,420499.0,8171.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-08,838419,423445.0,423592.0,22611.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-09,839636,423534.0,423816.0,23535.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-10,840675,423566.0,423849.0,24518.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-11,842643,423836.0,424134.0,25937.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-12,844723,424045.0,424536.0,27409.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-13,846671,424325.0,424892.0,28733.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-14,848445,424538.0,425218.0,29990.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-15,850536,424867.0,425522.0,31470.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-16,852233,425020.0,425683.0,32904.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-17,853683,425044.0,425719.0,34300.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-18,856311,425373.0,426203.0,36140.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-19,858858,425494.0,426516.0,38254.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-20,860910,425734.0,426839.0,39756.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-21,863183,425927.0,427273.0,41425.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-22,865419,426181.0,427651.0,43043.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-23,866963,426374.0,427948.0,44153.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-24,867820,426469.0,428042.0,44830.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-25,869715,426734.0,428415.0,46099.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-26,871592,427058.0,428756.0,47312.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-27,873859,427483.0,429255.0,48676.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-28,875862,427835.0,429639.0,49953.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-29,877291,428059.0,429972.0,50853.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-30,878722,428227.0,430176.0,51932.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-31,879909,428333.0,430283.0,52915.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-01,881843,428607.0,430618.0,54267.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-02,883070,428824.0,430954.0,54979.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-03,884349,428963.0,431200.0,55876.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-04,885683,429259.0,431537.0,56585.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-05,886762,429475.0,431810.0,57208.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-06,888337,429562.0,431973.0,58540.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-07,888880,429588.0,431991.0,59041.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-08,892243,429752.0,432222.0,62037.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-09,895343,429900.0,432444.0,64797.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-10,898248,430078.0,432618.0,67364.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-11,901238,430239.0,432813.0,70036.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-12,903363,430414.0,432980.0,71828.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-13,906453,430576.0,433146.0,74617.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-14,908687,430616.0,433207.0,76771.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-15,911620,430830.0,433527.0,79203.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-16,914967,430968.0,433831.0,82115.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-17,918309,431118.0,434018.0,85138.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-18,921147,431166.0,434155.0,87802.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-19,924089,431232.0,434315.0,90524.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-20,927127,431384.0,434531.0,93247.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-21,930460,431409.0,434581.0,96507.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-22,933791,431505.0,434843.0,99506.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-23,936815,431580.0,434973.0,102335.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-24,939732,431685.0,435135.0,104989.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-25,942729,431784.0,435265.0,107776.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-26,945882,431926.0,435394.0,110676.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-27,949337,432097.0,435529.0,113857.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-28,952809,432125.0,435573.0,117263.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-29,956338,432253.0,435713.0,120528.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-30,959906,432343.0,435775.0,123944.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-01,962678,432421.0,435827.0,124074.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-02,965802,432477.0,435869.0,127100.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-03,968248,432625.0,435937.0,129330.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-04,971433,432844.0,436044.0,132189.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-05,974618,432959.0,436151.0,135048.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-06,977631,433209.0,436215.0,137747.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-07,978775,433265.0,436486.0,141243.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-08,981712,433427.0,436574.0,143935.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-09,984895,433561.0,436698.0,146861.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-10,988115,433718.0,436791.0,149834.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-11,990949,433866.0,436913.0,152430.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-12,993372,433953.0,436968.0,154712.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-13,997459,434080.0,437038.0,158607.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-14,1000324,434230.0,437219.0,161144.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-15,1002643,434334.0,437396.0,163186.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-16,1005114,434403.0,437589.0,165403.0,Malta,https://github.com/COVID19-Malta/COVID19-Cases,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
